Round,LEACH,PEGASIS,HYBRID,PSO_HYBRID
373,0.0,0.10579257230724726,0.2445912726636798,0.40892007527356783
374,0.0,0.10462733210020715,0.2555367707839416,0.40827775633202357
375,0.0,0.10343026011197821,0.2555367707839416,0.40754131122481985
376,0.0,0.10335685843488521,0.2555367707839416,0.40680720594971265
377,0.0,0.1023272655108395,0.2555367707839416,0.40609326573335064
378,0.0,0.10131299415736793,0.2555367707839416,0.4053646609981726
379,0.0,0.10028431924154549,0.2555367707839416,0.4045840960369749
380,0.0,0.10048993343553307,0.2555367707839416,0.4038035238652515
381,0.0,0.10064965356648249,0.25515906229042634,0.40295179123031466
382,0.0,0.10087531159528187,0.2546620915709389,0.4020837989003168
383,0.0,0.09961374823750543,0.25418351627806685,0.40141467332204
384,0.0,0.09831738483109675,0.2535714214634345,0.40066763327463145
385,0.0,0.0969822115006487,0.25300862872148033,0.3999686199249613
386,0.0,0.09566325850630965,0.2522205900559652,0.3993145094484977
387,0.0,0.09580993781104681,0.2514404831604842,0.39836348056621657
388,0.0,0.09597632523188293,0.25071527268005855,0.39746064654540275
389,0.0,0.09491743085498922,0.2498240304398428,0.39676688680513233
390,0.0,0.09386416495142584,0.24877280520866657,0.39585917729552617
391,0.0,0.09280847388917648,0.2472017391344737,0.39507590682594296
392,0.0,0.09172426593521159,0.24527236332913632,0.39417024722668464
393,0.0,0.09183831223530824,0.26466744659399943,0.3933537351781664
394,0.0,0.09181399843864012,0.26466744659399943,0.3925806631305207
395,0.0,0.09322071072149245,0.26466744659399943,0.3919188041265698
396,0.0,0.09203287705144722,0.26466744659399943,0.3910077570576641
397,0.0,0.09104304025352346,0.26466744659399943,0.39015157143072976
398,0.0,0.09133436624015881,0.26466744659399943,0.3892814357804234
399,0.0,0.09037760207480039,0.26466744659399943,0.3884932058882795
400,0.0,0.08941600063303641,0.26466744659399943,0.3878108670522892
401,0.0,0.0884635166381911,0.26426809558134784,0.3870056280609619
402,0.0,0.08750162562811423,0.2636962085134141,0.3862799685144793
403,0.0,0.08653454605055066,0.2631850938696491,0.3855169323796718
404,0.0,0.08556472192788132,0.2625261924393889,0.3846112231243458
405,0.0,0.08458109313505716,0.26192067727860896,0.38378310878569566
406,0.0,0.08360956149544607,0.26107309951452445,0.3831616377101602
407,0.0,0.08262565812965603,0.2602343336110453,0.38249331705711387
408,0.0,0.08282842867346657,0.25945317707726595,0.38158510986577665
409,0.0,0.081822311688787,0.25849765085630416,0.3809124368311235
410,0.0,0.0808061332033461,0.2573274772456672,0.3800645552206943
411,0.0,0.07974032077766052,0.25563396926317117,0.3790202163127695
412,0.0,0.07860156963004443,0.2770581230814518,0.3779724512502321
413,0.0,0.07746100377605145,0.2770581230814518,0.377108013056243
414,0.0,0.0762606328931395,0.2770581230814518,0.37594542349853055
415,0.0,0.07504181375069995,0.2770581230814518,0.3749769392898653
416,0.0,0.07516363542118029,0.2770581230814518,0.37434861922400847
417,0.0,0.0739497310645053,0.2770581230814518,0.3735787461632856
418,0.0,0.07280145071867698,0.2770581230814518,0.3727382377708577
419,0.0,0.0727416114615191,0.2770581230814518,0.37180043118350364
420,0.0,0.07160724765455095,0.2770581230814518,0.3710412659740082
421,0.0,0.07259451308327845,0.2765843247683005,0.37024520461615884
422,0.0,0.07386923937582343,0.2759736214221858,0.36949829675509793
423,0.0,0.07290733775239533,0.27542546193659667,0.37291653193684104
424,0.0,0.07193506031616465,0.27471530010979217,0.37206651752016695
425,0.0,0.07094746691414755,0.27406284914743967,0.3756873333355896
426,0.0,0.06995897389771705,0.2731686532073219,0.3748574893602296
427,0.0,0.06894616616062922,0.272266528149605,0.3741622873678653
428,0.0,0.06794337382803507,0.2714254756033907,0.3779001195332765
429,0.0,0.06697206573735527,0.27036146741082856,0.37711551121495085
430,0.0,0.06600001719616352,0.26917352319390886,0.3762543079197686
431,0.0,0.06503208245543315,0.2673383305718861,0.37540852523810414
432,0.0,0.0640537492704563,0.2673383305718861,0.3746176525174117
433,0.0,0.0630601626341532,0.2673383305718861,0.3738990433855216
434,0.0,0.0620373716523486,0.2673383305718861,0.3729524532138218
435,0.0,0.06099635116194367,0.2673383305718861,0.3720241645248854
436,0.0,0.059940999635387654,0.2673383305718861,0.3712670463237738
437,0.0,0.05982036446032122,0.2673383305718861,0.3706289277098829
438,0.0,0.05885264050279501,0.2673383305718861,0.3697455665893787
439,0.0,0.058822032142118605,0.2673383305718861,0.36901564164562356
440,0.0,0.05767722554949947,0.2673383305718861,0.3683334146435448
441,0.0,0.05845674391681297,0.26686453225873474,0.36749841049750526
442,0.0,0.05845851053860731,0.26625382891261995,0.36667998843207855
443,0.0,0.05839806318674288,0.26570566942703094,0.36604149221114274
444,0.0,0.05735788019719139,0.2649955076002265,0.3651502902720343
445,0.0,0.0573109453320695,0.26434305663787394,0.3642851589689265
446,0.0,0.056159974124328944,0.2634488606977562,0.3632447193919261
447,0.0,0.05700073994591432,0.2624829793909761,0.36260292263159405
448,0.0,0.05589052774581342,0.26150123804155934,0.36192967123994707
449,0.0,0.05473737944325921,0.2604917418761156,0.3612287507179616
450,0.0,0.05455850230384234,0.2640282342981581,0.36044321807416996
451,0.0,0.053544514490384915,0.2625748255223637,0.35956664143248485
452,0.0,0.05249591411929604,0.2625748255223637,0.36307046401946763
453,0.0,0.051425708404680893,0.2625748255223637,0.3621853195768363
454,0.0,0.05033851775833114,0.2625748255223637,0.36604291600099426
455,0.0,0.05034541457233847,0.2625748255223637,0.3652476912705805
456,0.0,0.04933630179808724,0.2625748255223637,0.3644657900796788
457,0.0,0.04927747794925552,0.2625748255223637,0.3680664570952162
458,0.0,0.04814860974805192,0.2625748255223637,0.36740740930512544
459,0.0,0.0470161970841535,0.2625748255223637,0.36658385516096814
460,0.0,0.04584210588620926,0.2625748255223637,0.36577681807926504
461,0.0,0.046513015193420895,0.2620967416189448,0.36477313660310506
462,0.0,0.045552070949038834,0.26147557751671285,0.3686058115067471
463,0.0,0.04553565887360642,0.260921797307312,0.36784203837904944
464,0.0,0.044521836179874034,0.260204924340019,0.36700791867970556
465,0.0,0.04440147642392605,0.2595412629834706,0.36615700694313413
466,0.0,0.043445559205649326,0.25869611867864256,0.3652969957267921
467,0.0,0.042481967231298705,0.2578912525347611,0.3644014267154127
468,0.0,0.0415143156173123,0.2568982036715202,0.3635343059182242
469,0.0,0.04052583845620985,0.25577954729223307,0.3627465770024318
470,0.0,0.040384449717503754,0.2544883329178713,0.362074281563952
471,0.0,0.04110628216773539,0.253034924142077,0.3612892439667503
472,0.0,0.04102552218541497,0.253034924142077,0.3605196918913062
473,0.0,0.04095714298611916,0.253034924142077,0.3595793129230408
474,0.0,0.04074814623452104,0.253034924142077,0.3586737228736637
475,0.0,0.03964367316662716,0.253034924142077,0.3579047307948546
476,0.0,0.03853687383853235,0.253034924142077,0.36168537576017823
477,0.0,0.038369842132971684,0.253034924142077,0.3610821205926132
478,0.0,0.03731926898039243,0.253034924142077,0.36054150374497823
479,0.0,0.037198871209475085,0.253034924142077,0.35998554277692457
480,0.0,0.03605149419028396,0.253034924142077,0.35932072393919773
481,0.0,0.03488451678175343,0.25255684023865815,0.35878344099924947
482,0.0,0.034677336944077194,0.2519356761364263,0.3581156416214246
483,0.0,0.03367504371571706,0.2513096421041054,0.35752430809232993
484,0.0,0.03264711904475254,0.25059276913681244,0.3615664685349731
485,0.0,0.03246648475536765,0.249929107780264,0.36110198610931143
486,0.0,0.032260349498257915,0.24908396347543593,0.3604775511623159
487,0.0,0.03118946943080271,0.24827909733155445,0.3598266214117963
488,0.0,0.030137892964845144,0.24742502569173588,0.3592463484946209
489,0.0,0.029072203919369877,0.2463063693124487,0.35862332673222097
490,0.0,0.027961202174789535,0.2450151549380871,0.362724558440791
491,0.0,0.02680951497148894,0.2482537213265664,0.3620958901725985
492,0.0,0.026536567420289814,0.2482537213265664,0.36131227303860425
493,0.0,0.026208199634134174,0.2482537213265664,0.36086799524643415
494,0.0,0.02590493139981067,0.2482537213265664,0.3603666961013451
495,0.0,0.024843580486611252,0.2482537213265664,0.35974639613045223
496,0.0,0.024513785956012463,0.2482537213265664,0.35917540102175155
497,0.0,0.024079780250608956,0.2482537213265664,0.3586409721878601
498,0.0,0.02310433075083657,0.2482537213265664,0.35807954202843756
499,0.0,0.02354657264288034,0.2482537213265664,0.35745720960813304
500,0.0,0.022472185399015975,0.2482537213265664,0.3567799038526929
501,0.0,0.02138364218861226,0.24776822366863788,0.35615468162912384
502,0.0,0.02031890675338893,0.2471931009496154,0.35558203626448043
503,0.0,0.019236765803427112,0.24655724873694063,0.3550474208898742
504,0.0,0.019516542855042403,0.24583663830031455,0.3544275696829718
505,0.0,0.018284320005270277,0.2450365753487381,0.35377787285397416
506,0.0,0.01706315864138172,0.2441816019278615,0.353139994690961
507,0.0,0.01654398550442626,0.24336258066442035,0.3525688262185572
508,0.0,0.015498389150096235,0.2424960517160753,0.35208011006016254
509,0.0,0.015087039607562077,0.2413651603722416,0.3515770977624906
510,0.0,0.014095344803519483,0.23992030184779217,0.35106132404245216
511,0.0,0.012991547452737177,0.24371102766626776,0.350311598087923
512,0.0,0.01360954847170836,0.24371102766626776,0.34970483659776896
513,0.0,0.012599944212114314,0.24371102766626776,0.3491035275158429
514,0.0,0.012782453980431147,0.24371102766626776,0.34866395143317735
515,0.0,0.012365882063061934,0.24371102766626776,0.34805596225290997
516,0.0,0.011887619963957059,0.24371102766626776,0.3520803656262816
517,0.0,0.012146430980090156,0.24371102766626776,0.3515215986153537
518,0.0,0.011618194543718069,0.24371102766626776,0.35103585617896177
519,0.0,0.011238296509614172,0.24371102766626776,0.35042747500727695
520,0.0,0.010179833749296863,0.24371102766626776,0.3498530897067287
521,0.0,0.009096811769543077,0.24325041661837318,0.3492329898167552
522,0.0,0.00799271669609763,0.24270066383289948,0.34853516295326187
523,0.0,0.007386431029953148,0.24206760805021127,0.3479258405380913
524,0.0,0.006723078240117512,0.24136662763367572,0.3473956624013362
525,0.0,0.006092325981283977,0.24055570079926955,0.3468075888391326
526,0.0,0.006891423526286019,0.23966747649916448,0.3461840324380705
527,0.0,0.006516682725737511,0.23883225207291053,0.34561687074313474
528,0.0,0.00615234258130042,0.23795285359953972,0.34504883437704
529,0.0,0.0049255674735876765,0.2369266073937875,0.34429134990362453
530,0.0,0.005404739871410465,0.2354619366382268,0.34357827156269183
531,0.0,0.006824054880632045,0.23955947093784707,0.34296550911274676
532,0.0,0.005269161447937553,0.23955947093784707,0.34230915292961106
533,0.0,0.003837064112425436,0.23955947093784707,0.3417003848598229
534,0.0,0.0025263021019175658,0.23955947093784707,0.34102182302192935
535,0.0,0.0032846640069124403,0.23955947093784707,0.3448459849360744
536,0.0,0.001392843567971904,0.23955947093784707,0.3442789223612613
537,0.0,0.0,0.23955947093784707,0.34357836614050075
538,0.0,0.0,0.23955947093784707,0.3430397639766875
539,0.0,0.0,0.23955947093784707,0.34239845426011106
540,0.0,0.0,0.23955947093784707,0.34168442906280827
541,0.0,0.0,0.23905640206343803,0.34103325270475776
542,0.0,0.0,0.23848807285638993,0.3403803299368127
543,0.0,0.0,0.23784359301916566,0.33974165588399186
544,0.0,0.0,0.23713072818071948,0.33910731354533935
545,0.0,0.0,0.2363572656753781,0.3385244989433743
546,0.0,0.0,0.2354568335529607,0.33790143984302107
547,0.0,0.0,0.23458257734387858,0.3373680035707468
548,0.0,0.0,0.23368632516587204,0.3367881959888749
549,0.0,0.0,0.23264428483582358,0.3360060990700693
550,0.0,0.0,0.23115834740306587,0.3353317262093563
551,0.0,0.0,0.23074576809419003,0.3346836628473948
552,0.0,0.0,0.23074576809419003,0.33405131905806923
553,0.0,0.0,0.23074576809419003,0.3333416732932172
554,0.0,0.0,0.23074576809419003,0.3326771888953699
555,0.0,0.0,0.23074576809419003,0.3320982626330355
556,0.0,0.0,0.23074576809419003,0.3314651005979363
557,0.0,0.0,0.23074576809419003,0.3302343643670505
558,0.0,0.0,0.23074576809419003,0.3296080352524714
559,0.0,0.0,0.23074576809419003,0.3289084813123663
560,0.0,0.0,0.23074576809419003,0.332521901013117
561,0.0,0.0,0.23024269921978083,0.33647653852979725
562,0.0,0.0,0.2296743700127329,0.33573457187565087
563,0.0,0.0,0.22902989017550862,0.33517480383856135
564,0.0,0.0,0.22831702533706247,0.3346086319656401
565,0.0,0.0,0.22754356283172109,0.338695465092657
566,0.0,0.0,0.22662838928199128,0.33804029893103615
567,0.0,0.0,0.22575413307290915,0.33732659138268956
568,0.0,0.0,0.2247357414197808,0.3367861606274898
569,0.0,0.0,0.2236937010897325,0.33621249460834096
570,0.0,0.0,0.22220776365697467,0.3355454842121103
571,0.0,0.0,0.22651112473497398,0.3349094431070758
572,0.0,0.0,0.22651112473497398,0.33423440761582046
573,0.0,0.0,0.22651112473497398,0.3336540489268899
574,0.0,0.0,0.22651112473497398,0.3330154850556706
575,0.0,0.0,0.22651112473497398,0.33232567846625183
576,0.0,0.0,0.22651112473497398,0.331588970764513
577,0.0,0.0,0.22651112473497398,0.33091632879148253
578,0.0,0.0,0.22651112473497398,0.3304074099220711
579,0.0,0.0,0.22651112473497398,0.3297629424249969
580,0.0,0.0,0.22651112473497398,0.329140635268714
581,0.0,0.0,0.22600490468297083,0.3285009504481521
582,0.0,0.0,0.22542651644666073,0.32773656417827834
583,0.0,0.0,0.22477021583276247,0.32711896563114
584,0.0,0.0,0.22404532903689392,0.32655398309896283
585,0.0,0.0,0.2232582137338989,0.3258324142658897
586,0.0,0.0,0.22232863098058256,0.32519262362875057
587,0.0,0.0,0.22139379297031397,0.3246020818929878
588,0.0,0.0,0.22036423706694752,0.32395656856386595
589,0.0,0.0,0.2193074479534678,0.323344689807934
590,0.0,0.0,0.22237989454168092,0.32264593446063267
591,0.0,0.0,0.22237989454168092,0.32199041372361337
592,0.0,0.0,0.22237989454168092,0.32141524930935034
593,0.0,0.0,0.22237989454168092,0.32081122614566415
594,0.0,0.0,0.22237989454168092,0.3201620418733403
595,0.0,0.0,0.22237989454168092,0.323969189367252
596,0.0,0.0,0.22237989454168092,0.3233134758267998
597,0.0,0.0,0.22237989454168092,0.32706127108998334
598,0.0,0.0,0.22237989454168092,0.32640810263510067
599,0.0,0.0,0.22237989454168092,0.3257442439049602
600,0.0,0.0,0.22237989454168092,0.3250667427225213
601,0.0,0.0,0.22186484150718247,0.3243371682432136
602,0.0,0.0,0.22127601648487716,0.3235652134552159
603,0.0,0.0,0.22060738452777756,0.3228850907981944
604,0.0,0.0,0.21987021107542892,0.32215483348724133
605,0.0,0.0,0.21907339935915518,0.3215728402217712
606,0.0,0.0,0.21821165106031018,0.3208943340682065
607,0.0,0.0,0.2172671409201797,0.3200942199486457
608,0.0,0.0,0.21623132578279927,0.3241315853987875
609,0.0,0.0,0.21515468014894207,0.32347017042982074
610,0.0,0.0,0.21393571842983072,0.32285738535250036
611,0.0,0.0,0.21393571842983072,0.3222624178003075
612,0.0,0.0,0.21393571842983072,0.32152439198662397
613,0.0,0.0,0.21393571842983072,0.3208206086897722
614,0.0,0.0,0.21393571842983072,0.32012225462586735
615,0.0,0.0,0.21393571842983072,0.31953949851970087
616,0.0,0.0,0.21393571842983072,0.318867235726272
617,0.0,0.0,0.21393571842983072,0.3230030445102971
618,0.0,0.0,0.21393571842983072,0.3224174026879194
619,0.0,0.0,0.21393571842983072,0.3216958549612501
620,0.0,0.0,0.21393571842983072,0.325751314594625
621,0.0,0.0,0.2134206653953323,0.3252922716443008
622,0.0,0.0,0.21283184037302694,0.3245027238770084
623,0.0,0.0,0.21216320841592753,0.3238003625598803
624,0.0,0.0,0.21138138067543355,0.32329988755026484
625,0.0,0.0,0.2105845689591598,0.3225786938137447
626,0.0,0.0,0.20972241797000007,0.32186572440402156
627,0.0,0.0,0.2087779078298697,0.32114573992713236
628,0.0,0.0,0.20774209269248922,0.3206342894117496
629,0.0,0.0,0.20666544705863216,0.31992148986237606
630,0.0,0.0,0.20544648533952067,0.31924839771326396
631,0.0,0.0,0.20544648533952067,0.3187828092328663
632,0.0,0.0,0.20544648533952067,0.3181205810606621
633,0.0,0.0,0.20544648533952067,0.3176061641155297
634,0.0,0.0,0.20544648533952067,0.3169960022637474
635,0.0,0.0,0.20544648533952067,0.3212694704033659
636,0.0,0.0,0.20544648533952067,0.32054027723885964
637,0.0,0.0,0.20544648533952067,0.3198905234107847
638,0.0,0.0,0.20544648533952067,0.3191803081329498
639,0.0,0.0,0.20544648533952067,0.31852320381407717
640,0.0,0.0,0.20544648533952067,0.31800982834947117
641,0.0,0.0,0.20493143230502217,0.31739940283969725
642,0.0,0.0,0.20434260728271705,0.3159656219714433
643,0.0,0.0,0.20371935955268872,0.315245332126709
644,0.0,0.0,0.2029375318121948,0.31443874101081276
645,0.0,0.0,0.202140720095921,0.31369081339275173
646,0.0,0.0,0.20127856910676134,0.3130522902948992
647,0.0,0.0,0.20033405896663087,0.3124381676484315
648,0.0,0.0,0.1992982438292505,0.3119334432212183
649,0.0,0.0,0.2023571726764283,0.3112070935139212
650,0.0,0.0,0.2057395834865793,0.310603741953699
651,0.0,0.0,0.2057395834865793,0.3100558608826426
652,0.0,0.0,0.2057395834865793,0.3092444574664462
653,0.0,0.0,0.2057395834865793,0.30865867109101247
654,0.0,0.0,0.2057395834865793,0.3078948267686265
655,0.0,0.0,0.2057395834865793,0.3073167448008635
656,0.0,0.0,0.2057395834865793,0.31134909048617543
657,0.0,0.0,0.2057395834865793,0.310753557119962
658,0.0,0.0,0.2057395834865793,0.31003812696351535
659,0.0,0.0,0.2057395834865793,0.3141626165808745
660,0.0,0.0,0.2057395834865793,0.3135304458675301
661,0.0,0.0,0.20520567130821793,0.3128660814247506
662,0.0,0.0,0.2045953805971994,0.3121548612025096
663,0.0,0.0,0.2039625235557223,0.3114553098917146
664,0.0,0.0,0.20316051528026335,0.3108482000610899
665,0.0,0.0,0.20233843056321754,0.3100135563257175
666,0.0,0.0,0.2014419908160635,0.309350140656528
667,0.0,0.0,0.2004675334903254,0.3086484297756035
668,0.0,0.0,0.199398262920384,0.3079268120781266
669,0.0,0.0,0.19819450996363103,0.3072401667749089
670,0.0,0.0,0.2018275110626846,0.30657528507513876
671,0.0,0.0,0.2018275110626846,0.3057941563985277
672,0.0,0.0,0.2018275110626846,0.3099322275423863
673,0.0,0.0,0.2018275110626846,0.30911027014633685
674,0.0,0.0,0.2018275110626846,0.30860501113529076
675,0.0,0.0,0.2018275110626846,0.30801330061594334
676,0.0,0.0,0.2018275110626846,0.30729300793375125
677,0.0,0.0,0.2018275110626846,0.30657411139734164
678,0.0,0.0,0.2018275110626846,0.30584115915366367
679,0.0,0.0,0.2018275110626846,0.30516885665487203
680,0.0,0.0,0.2018275110626846,0.3045276187704622
681,0.0,0.0,0.2012834763949968,0.30878598197297574
682,0.0,0.0,0.2006684150165978,0.30811711950398074
683,0.0,0.0,0.20002593866869117,0.307577417068822
684,0.0,0.0,0.1992129075397197,0.3067818964185869
685,0.0,0.0,0.19832855593687831,0.3054884977236367
686,0.0,0.0,0.19741417842954648,0.3047667438295107
687,0.0,0.0,0.19642469116234382,0.3041264644358971
688,0.0,0.0,0.19544679850551835,0.3034621553608919
689,0.0,0.0,0.19421852678128063,0.3027691211188698
690,0.0,0.0,0.1982426466218633,0.30703218513733604
691,0.0,0.0,0.1982426466218633,0.30591742203256117
692,0.0,0.0,0.1982426466218633,0.3052089661648448
693,0.0,0.0,0.1982426466218633,0.3045609353068844
694,0.0,0.0,0.1982426466218633,0.3040118139264144
695,0.0,0.0,0.1982426466218633,0.30847416962601915
696,0.0,0.0,0.1982426466218633,0.30776809809161354
697,0.0,0.0,0.1982426466218633,0.307160285670913
698,0.0,0.0,0.1982426466218633,0.3065257964759526
699,0.0,0.0,0.1982426466218633,0.3056831212728998
700,0.0,0.0,0.1982426466218633,0.30497878478057017
701,0.0,0.0,0.19768955722128914,0.3043422139237371
702,0.0,0.0,0.19706268909551292,0.30348456953530456
703,0.0,0.0,0.1964073823085313,0.3080042859881141
704,0.0,0.0,0.19567618621133076,0.3075915636298021
705,0.0,0.0,0.19477790957395544,0.3071601699786949
706,0.0,0.0,0.19385182491137265,0.3067208918151191
707,0.0,0.0,0.19284855948231028,0.3063158417845055
708,0.0,0.0,0.1918579818006283,0.30586543408526745
709,0.0,0.0,0.19509922386436698,0.3054527117269553
710,0.0,0.0,0.19509922386436698,0.3050152802162844
711,0.0,0.0,0.19509922386436698,0.3045300626919835
712,0.0,0.0,0.19509922386436698,0.30407965499274525
713,0.0,0.0,0.19509922386436698,0.3035910714351622
714,0.0,0.0,0.19509922386436698,0.30312102983072725
715,0.0,0.0,0.19509922386436698,0.3026865071290141
716,0.0,0.0,0.19509922386436698,0.3022845136769318
717,0.0,0.0,0.19509922386436698,0.3017630888387617
718,0.0,0.0,0.19509922386436698,0.3012207999800184
719,0.0,0.0,0.19509922386436698,0.3059753147646061
720,0.0,0.0,0.19509922386436698,0.30544757890132385
721,0.0,0.0,0.19453496314878807,0.3050105935532709
722,0.0,0.0,0.1939053917812071,0.304602099582671
723,0.0,0.0,0.19324252015237758,0.3041936056120711
724,0.0,0.0,0.1924959472873116,0.3036944337586666
725,0.0,0.0,0.19158287400211957,0.30860855306668206
726,0.0,0.0,0.19060668568276082,0.30805329720155206
727,0.0,0.0,0.18959316221762224,0.30754638033776155
728,0.0,0.0,0.18858777057577197,0.3071313277989305
729,0.0,0.0,0.1875561937025181,0.30671686973554446
730,0.0,0.0,0.1875561937025181,0.3061465191615951
731,0.0,0.0,0.1875561937025181,0.3057333017715632
732,0.0,0.0,0.1875561937025181,0.3053340883936394
733,0.0,0.0,0.1875561937025181,0.3049136386263875
734,0.0,0.0,0.1875561937025181,0.3044067217625969
735,0.0,0.0,0.1875561937025181,0.3039835396893024
736,0.0,0.0,0.1875561937025181,0.3035550231951319
737,0.0,0.0,0.1875561937025181,0.3030711589600094
738,0.0,0.0,0.1875561937025181,0.30265493749381583
739,0.0,0.0,0.1875561937025181,0.3021974336840725
740,0.0,0.0,0.1875561937025181,0.30177425161077803
741,0.0,0.0,0.18699193298693906,0.3013211778695762
742,0.0,0.0,0.18636236161935812,0.3008961610925952
743,0.0,0.0,0.18569948999052863,0.30049694771467134
744,0.0,0.0,0.1849529171254627,0.2999649113003247
745,0.0,0.0,0.18409395014890553,0.29955169391029296
746,0.0,0.0,0.18311776182954673,0.29913664137146195
747,0.0,0.0,0.1821042383644082,0.2985994968028076
748,0.0,0.0,0.18109884672255785,0.2980442409376776
749,0.0,0.0,0.18006726984930407,0.2976291883988466
750,0.0,0.0,0.18006726984930407,0.29714103116419677
751,0.0,0.0,0.18006726984930407,0.29672597862536576
752,0.0,0.0,0.18006726984930407,0.2963097571591722
753,0.0,0.0,0.18006726984930407,0.2957462609357806
754,0.0,0.0,0.18006726984930407,0.29530542214585453
755,0.0,0.0,0.18006726984930407,0.2948273865347933
756,0.0,0.0,0.18006726984930407,0.29436867341740397
757,0.0,0.0,0.18006726984930407,0.2938617565536136
758,0.0,0.0,0.18006726984930407,0.29342520808802613
759,0.0,0.0,0.18006726984930407,0.2929721343468243
760,0.0,0.0,0.18006726984930407,0.29251309912160867
761,0.0,0.0,0.17950300913372505,0.2920899170483142
762,0.0,0.0,0.18304371864781796,0.29155665781744894
763,0.0,0.0,0.18236679807384132,0.29109794470005973
764,0.0,0.0,0.18160426270236957,0.29573908403450566
765,0.0,0.0,0.18072394243948298,0.2952156916669096
766,0.0,0.0,0.179736877026778,0.29479311911372513
767,0.0,0.0,0.18296587271326176,0.29438540642378525
768,0.0,0.0,0.1819279631799709,0.29396568773175263
769,0.0,0.0,0.18126394357361053,0.2933842701832532
770,0.0,0.0,0.18126394357361053,0.29283872456903265
771,0.0,0.0,0.18126394357361053,0.29238345497483553
772,0.0,0.0,0.18126394357361053,0.2919598424765389
773,0.0,0.0,0.18126394357361053,0.2915401237845063
774,0.0,0.0,0.18126394357361053,0.2910752937515194
775,0.0,0.0,0.18126394357361053,0.2906099084242398
776,0.0,0.0,0.18126394357361053,0.2900812073863973
777,0.0,0.0,0.18126394357361053,0.28965863483321286
778,0.0,0.0,0.18126394357361053,0.2890772172847134
779,0.0,0.0,0.18126394357361053,0.2886261397584538
780,0.0,0.0,0.18126394357361053,0.28820356720526935
781,0.0,0.0,0.1806762001493187,0.28777465496984905
782,0.0,0.0,0.1800327750494803,0.28729543585624173
783,0.0,0.0,0.17933960912827282,0.29206896013060246
784,0.0,0.0,0.17856373796189354,0.2970555231515185
785,0.0,0.0,0.17766963112078218,0.2964724824663398
786,0.0,0.0,0.17666303395630112,0.29604373324114747
787,0.0,0.0,0.1756090802565032,0.2956136390770138
788,0.0,0.0,0.1745711707232124,0.2951835449128801
789,0.0,0.0,0.17390715111685204,0.29475345074874654
790,0.0,0.0,0.17390715111685204,0.29415574163076746
791,0.0,0.0,0.17390715111685204,0.29355586080414053
792,0.0,0.0,0.17390715111685204,0.2931130797490522
793,0.0,0.0,0.17390715111685204,0.2926569066211228
794,0.0,0.0,0.17390715111685204,0.2922451073509561
795,0.0,0.0,0.17390715111685204,0.2918120986432304
796,0.0,0.0,0.17390715111685204,0.29122905795805165
797,0.0,0.0,0.17390715111685204,0.29080030873285934
798,0.0,0.0,0.17390715111685204,0.29581545248001756
799,0.0,0.0,0.17390715111685204,0.2952094433544587
800,0.0,0.0,0.17390715111685204,0.2946055312077347
801,0.0,0.0,0.17331940769256016,0.29982526610605614
802,0.0,0.0,0.1726759825927217,0.2993669291808296
803,0.0,0.0,0.17618259013855866,0.2988915872592171
804,0.0,0.0,0.17538955842044235,0.29843325033399054
805,0.0,0.0,0.1744789951916171,0.29797491340876403
806,0.0,0.0,0.17346640374993208,0.2975031708896963
807,0.0,0.0,0.17239556547302823,0.2970697804728303
808,0.0,0.0,0.1713730505136342,0.2966048970168156
809,0.0,0.0,0.17101126447119921,0.2961309475053052
810,0.0,0.0,0.17101126447119921,0.2956930150745576
811,0.0,0.0,0.17101126447119921,0.2952116362861016
812,0.0,0.0,0.17101126447119921,0.294736294364489
813,0.0,0.0,0.17101126447119921,0.29429489784887414
814,0.0,0.0,0.17101126447119921,0.2936769812286319
815,0.0,0.0,0.17101126447119921,0.2932508733582475
816,0.0,0.0,0.17101126447119921,0.2927963435790236
817,0.0,0.0,0.17101126447119921,0.2923380066537971
818,0.0,0.0,0.17101126447119921,0.2918131235519998
819,0.0,0.0,0.17101126447119921,0.29135859377277595
820,0.0,0.0,0.17101126447119921,0.2908652846869215
821,0.0,0.0,0.17041299024035064,0.2902276795967221
822,0.0,0.0,0.1697570041258822,0.2896178810422004
823,0.0,0.0,0.16904831754307356,0.28899996442195813
824,0.0,0.0,0.16825528582495727,0.2885185856335021
825,0.0,0.0,0.16734472259613195,0.28796660031740595
826,0.0,0.0,0.16633213115444698,0.29315376929423137
827,0.0,0.0,0.16529966392363055,0.2927068528545851
828,0.0,0.0,0.1642771489642366,0.2922436288261101
829,0.0,0.0,0.16391536292180167,0.29176372255279037
830,0.0,0.0,0.16391536292180167,0.29130049852431533
831,0.0,0.0,0.16391536292180167,0.290781064095807
832,0.0,0.0,0.16391536292180167,0.29033414765616067
833,0.0,0.0,0.16391536292180167,0.28985061603671564
834,0.0,0.0,0.16391536292180167,0.2893944067358131
835,0.0,0.0,0.16391536292180167,0.2888749723073048
836,0.0,0.0,0.16391536292180167,0.2884019233172581
837,0.0,0.0,0.16391536292180167,0.29370108602152195
838,0.0,0.0,0.16391536292180167,0.29324251917873617
839,0.0,0.0,0.16391536292180167,0.29278594947585673
840,0.0,0.0,0.16391536292180167,0.29232392220533937
841,0.0,0.0,0.16331708869095307,0.29185456638796764
842,0.0,0.0,0.16266110257648467,0.29139253911745017
843,0.0,0.0,0.16195241599367594,0.29090929005678734
