seed,node_id,node_count,sensing_radius,deployment_type,obstacle_preset,label,residual_energy_ratio,sink_distance,neighbors_count,unique_coverage_ratio,overlap_ratio,local_density,nearest_active_dist,obstacle_blocked_ratio
1059,62,100,15.0,grid,corner-zones,0,1.0,0.5505988376304475,32.0,0.0,1.0,1.1317684842090336,0.04688459235185904,0.0
1059,63,100,15.0,grid,corner-zones,0,1.0,0.5361890151802813,33.0,0.0,1.0,1.167136249340566,0.055105761949182736,0.0
1059,64,100,15.0,grid,corner-zones,0,1.0,0.5368963289127614,37.0,0.0,1.0,1.308607309866695,0.04850798903273562,0.0
1059,65,100,15.0,grid,corner-zones,0,1.0,0.5364314159331088,35.0,0.0,1.0,1.2378717796036305,0.04850798903273562,0.0
1059,66,100,15.0,grid,corner-zones,0,1.0,0.5354210380625699,34.0,0.0,1.0,1.2025040144720982,0.06008810198367062,0.0
1059,67,100,15.0,grid,corner-zones,1,1.0,0.557491011586734,31.0,0.0,1.0,1.0964007190775011,0.06055353003748008,0.042
1059,68,100,15.0,grid,corner-zones,0,1.0,0.5652973766080999,27.0,0.0,1.0,0.954929658551372,0.06055353003748008,0.146
1059,69,100,15.0,grid,corner-zones,0,1.0,0.607084261037955,18.0,0.0,1.0,0.6366197723675814,0.0525382241801148,0.062
1059,70,100,15.0,grid,corner-zones,0,1.0,0.5633863931619222,21.0,0.0,1.0,0.7427230677621782,0.03502491970012208,0.0
1059,71,100,15.0,grid,corner-zones,0,1.0,0.5492960221956826,23.0,0.0,1.0,0.8134585980252429,0.03502491970012208,0.0
1059,72,100,15.0,grid,corner-zones,0,1.0,0.4974981608006204,30.0,0.0,1.0,1.0610329539459689,0.049154959058064565,0.0
1059,73,100,15.0,grid,corner-zones,0,1.0,0.47939136829943024,29.0,0.0,1.0,1.0256651888144366,0.04390899680020029,0.0
1059,74,100,15.0,grid,corner-zones,1,1.0,0.4703251003295486,31.0,0.0,1.0,1.0964007190775011,0.02137440057639041,0.0
1059,75,100,15.0,grid,corner-zones,0,1.0,0.47646033622957534,31.0,0.0,1.0,1.0964007190775011,0.03465003607501735,0.0
1059,76,100,15.0,grid,corner-zones,1,1.0,0.49269617412762595,30.0,0.0,1.0,1.0610329539459689,0.03918143693128157,0.042
1059,77,100,15.0,grid,corner-zones,0,1.0,0.49991735717016256,31.0,0.0,1.0,1.0964007190775011,0.03918143693128157,0.125
1059,78,100,15.0,grid,corner-zones,0,1.0,0.5038141125454902,23.0,0.0,1.0,0.8134585980252429,0.03946143687196405,0.375
1059,79,100,15.0,grid,corner-zones,0,1.0,0.5648784718857676,18.0,0.0,1.0,0.6366197723675814,0.0525382241801148,0.229
1059,80,100,15.0,grid,corner-zones,0,1.0,0.5098825629495481,14.0,0.0,1.0,0.49514871184145215,0.05479096640870646,0.0
1059,81,100,15.0,grid,corner-zones,0,1.0,0.4878148501224619,23.0,0.0,1.0,0.8134585980252429,0.04014504950800286,0.0
1059,82,100,15.0,grid,corner-zones,1,1.0,0.45830147719596104,24.0,0.0,1.0,0.8488263631567752,0.04014504950800286,0.0
1059,83,100,15.0,grid,corner-zones,0,1.0,0.46143250427337684,28.0,0.0,1.0,0.9902974236829043,0.04390899680020029,0.0
1059,84,100,15.0,grid,corner-zones,0,1.0,0.45132687932362286,29.0,0.0,1.0,1.0256651888144366,0.02137440057639041,0.0
1059,85,100,15.0,grid,corner-zones,0,1.0,0.4455722522778993,29.0,0.0,1.0,1.0256651888144366,0.03465003607501735,0.0
1059,86,100,15.0,grid,corner-zones,0,1.0,0.43639138854931586,26.0,0.0,1.0,0.9195618934198397,0.05019845615155904,0.062
1059,87,100,15.0,grid,corner-zones,0,1.0,0.4522929404711065,24.0,0.0,1.0,0.8488263631567752,0.05195478803729253,0.375
1059,88,100,15.0,grid,corner-zones,0,1.0,0.47826316604982233,21.0,0.0,1.0,0.7427230677621782,0.03946143687196405,0.625
1059,89,100,15.0,grid,corner-zones,1,1.0,0.5046366019226112,16.0,0.0064516129032258064,0.9935483870967742,0.5658842421045168,0.073871137800903,0.646
1059,90,100,15.0,grid,corner-zones,1,1.0,0.46247743728748536,13.0,0.07006369426751592,0.9299363057324841,0.45978094670991987,0.04720381340527478,0.0
1059,91,100,15.0,grid,corner-zones,0,1.0,0.4459072773570757,17.0,0.0,1.0,0.6012520072360491,0.04720381340527478,0.0
1059,92,100,15.0,grid,corner-zones,0,1.0,0.4111513833127647,21.0,0.0058823529411764705,0.9941176470588236,0.7427230677621782,0.05353596921696665,0.0
1059,93,100,15.0,grid,corner-zones,1,1.0,0.38246154839408364,20.0,0.0,1.0,0.7073553026306459,0.05748077939624687,0.0
1059,94,100,15.0,grid,corner-zones,0,1.0,0.38983621689114517,24.0,0.0,1.0,0.8488263631567752,0.052255382497882495,0.0
1059,95,100,15.0,grid,corner-zones,1,1.0,0.3728046566232776,22.0,0.0064516129032258064,0.9935483870967742,0.7780908328937106,0.052255382497882495,0.0
1059,96,100,15.0,grid,corner-zones,0,1.0,0.4028593104298323,21.0,0.0,1.0,0.7427230677621782,0.041046437117002045,0.167
1059,97,100,15.0,grid,corner-zones,0,1.0,0.3984274890114887,19.0,0.0,1.0,0.6719875374991137,0.041046437117002045,0.354
1059,98,100,15.0,grid,corner-zones,1,1.0,0.41371095223597837,13.0,0.0,1.0,0.45978094670991987,0.05170348150753488,0.646
1059,99,100,15.0,grid,corner-zones,0,1.0,0.43762706497656195,11.0,0.06201550387596899,0.937984496124031,0.3890454164468553,0.05170348150753488,0.688
1060,0,30,10.0,random,none,1,1.0,0.7186477301153883,7.0,0.08974358974358974,0.9102564102564102,0.5570423008216338,0.06685701159938277,0.0
1060,1,30,10.0,random,none,1,1.0,0.911502419086203,0.0,1.0,0.0,0.0,0.22081989267273905,0.0
1060,2,30,10.0,random,none,1,1.0,0.3988336996794528,4.0,0.5569620253164557,0.4430379746835443,0.3183098861837907,0.09338364417819639,0.0
1060,3,30,10.0,random,none,1,1.0,0.451075253145193,4.0,0.25,0.75,0.3183098861837907,0.06257895013500946,0.0
1060,4,30,10.0,random,none,1,1.0,0.4766020142634733,1.0,0.4936708860759494,0.5063291139240507,0.07957747154594767,0.058693142699978114,0.0
1060,5,30,10.0,random,none,1,1.0,0.8723365887087392,2.0,0.7288135593220338,0.2711864406779661,0.15915494309189535,0.09974630318964207,0.0
1060,6,30,10.0,random,none,1,1.0,0.37514959682771876,4.0,0.1,0.9,0.3183098861837907,0.0506121032955557,0.0
1060,7,30,10.0,random,none,1,1.0,0.6396095934239886,5.0,0.7402597402597403,0.2597402597402597,0.3978873577297384,0.11143484643503578,0.0
1060,8,30,10.0,random,none,0,1.0,0.8148934163435118,3.0,0.0379746835443038,0.9620253164556962,0.238732414637843,0.0365520177281638,0.0
1060,9,30,10.0,random,none,0,1.0,0.48496515338733354,2.0,0.10256410256410256,0.8974358974358975,0.15915494309189535,0.022856946427727343,0.0
1060,10,30,10.0,random,none,1,1.0,0.8548584912136042,3.0,0.1625,0.8375,0.238732414637843,0.04472694937059759,0.0
1060,11,30,10.0,random,none,1,1.0,0.7879273519811327,3.0,0.28205128205128205,0.717948717948718,0.238732414637843,0.0365520177281638,0.0
1060,12,30,10.0,random,none,1,1.0,0.35340168647022613,5.0,0.18181818181818182,0.8181818181818182,0.3978873577297384,0.0506121032955557,0.0
1060,13,30,10.0,random,none,1,1.0,0.7728536860234283,5.0,0.06329113924050633,0.9367088607594937,0.3978873577297384,0.03251845629792414,0.0
1060,14,30,10.0,random,none,1,1.0,0.5493532815957323,2.0,0.759493670886076,0.24050632911392406,0.15915494309189535,0.1086850955743243,0.0
1060,15,30,10.0,random,none,1,1.0,0.527891219855,1.0,0.47368421052631576,0.5263157894736842,0.07957747154594767,0.058693142699978114,0.0
1060,16,30,10.0,random,none,1,1.0,0.8260217914801037,5.0,0.44594594594594594,0.5540540540540541,0.3978873577297384,0.06178061993861829,0.0
1060,17,30,10.0,random,none,1,1.0,0.6711632528677355,5.0,0.25,0.75,0.3978873577297384,0.06685701159938277,0.0
1060,18,30,10.0,random,none,1,1.0,0.9338711902612693,2.0,0.6610169491525424,0.3389830508474576,0.15915494309189535,0.09213929671969502,0.0
1060,19,30,10.0,random,none,1,1.0,0.4547227418988409,5.0,0.379746835443038,0.620253164556962,0.3978873577297384,0.09338364417819639,0.0
1060,20,30,10.0,random,none,1,1.0,0.5038850027536045,2.0,0.2125,0.7875,0.15915494309189535,0.022856946427727343,0.0
1060,21,30,10.0,random,none,1,1.0,0.43747622563974825,3.0,0.4605263157894737,0.5394736842105263,0.238732414637843,0.06257895013500946,0.0
1060,22,30,10.0,random,none,0,1.0,0.7584295062825548,6.0,0.02531645569620253,0.9746835443037974,0.477464829275686,0.03251845629792414,0.0
1060,23,30,10.0,random,none,1,1.0,0.9298243468526728,1.0,0.9516129032258065,0.04838709677419355,0.07957747154594767,0.12439423218139979,0.0
1060,24,30,10.0,random,none,1,1.0,0.5947255097942242,2.0,0.65,0.35,0.15915494309189535,0.09212993541732241,0.0
1060,25,30,10.0,random,none,0,1.0,0.7670913504922342,3.0,0.11538461538461539,0.8846153846153846,0.238732414637843,0.0503396960658286,0.0
1060,26,30,10.0,random,none,1,1.0,0.7832741793267539,3.0,0.2564102564102564,0.7435897435897436,0.238732414637843,0.0503396960658286,0.0
1060,27,30,10.0,random,none,1,1.0,0.7664440958086897,6.0,0.21518987341772153,0.7848101265822784,0.477464829275686,0.06863486723233311,0.0
1060,28,30,10.0,random,none,1,1.0,0.6187928150843381,1.0,0.7333333333333333,0.26666666666666666,0.07957747154594767,0.09212993541732241,0.0
1060,29,30,10.0,random,none,1,1.0,0.6715700171985046,3.0,0.6708860759493671,0.3291139240506329,0.238732414637843,0.07757319124542962,0.0
1061,0,50,12.0,clustered,central-lake,1,1.0,0.8318765509376976,3.0,0.3225806451612903,0.6774193548387096,0.16578639905405765,0.06800977870865335,0.0
1061,1,50,12.0,clustered,central-lake,1,1.0,0.7120905363786264,13.0,0.0,1.0,0.7184077292342498,0.019894345930439677,0.0
1061,2,50,12.0,clustered,central-lake,0,1.0,0.5570252310263871,9.0,0.03571428571428571,0.9642857142857143,0.4973591971621729,0.031291292718582296,0.271
1061,3,50,12.0,clustered,central-lake,0,1.0,0.7559007765573468,16.0,0.0,1.0,0.8841941282883075,0.017556337886928463,0.021
1061,4,50,12.0,clustered,central-lake,0,1.0,0.7676782268633127,15.0,0.0,1.0,0.8289319952702882,0.02315534495532297,0.0
1061,5,50,12.0,clustered,central-lake,1,1.0,0.46921783853557825,10.0,0.043478260869565216,0.9565217391304348,0.5526213301801921,0.0361698769696553,0.0
1061,6,50,12.0,clustered,central-lake,1,1.0,0.7307483616129425,15.0,0.0,1.0,0.8289319952702882,0.0046802777695346,0.021
1061,7,50,12.0,clustered,central-lake,1,1.0,0.5815916161706597,9.0,0.05357142857142857,0.9464285714285714,0.4973591971621729,0.031291292718582296,0.479
1061,8,50,12.0,clustered,central-lake,1,1.0,0.39439254556849834,5.0,0.1415929203539823,0.8584070796460177,0.27631066509009605,0.04758597482452155,0.0
1061,9,50,12.0,clustered,central-lake,0,1.0,0.7426200778325347,16.0,0.0,1.0,0.8841941282883075,0.014396006390662661,0.104
1061,10,50,12.0,clustered,central-lake,0,1.0,0.7156140020988968,14.0,0.0,1.0,0.773669862252269,0.019894345930439677,0.0
1061,11,50,12.0,clustered,central-lake,0,1.0,0.5078835299554417,13.0,0.008849557522123894,0.9911504424778761,0.7184077292342498,0.02460497917089141,0.062
1061,12,50,12.0,clustered,central-lake,0,1.0,0.7266893724281372,15.0,0.0,1.0,0.8289319952702882,0.0046802777695346,0.021
1061,13,50,12.0,clustered,central-lake,1,1.0,0.7020052563905771,9.0,0.008771929824561403,0.9912280701754386,0.4973591971621729,0.010202205643879157,0.0
1061,14,50,12.0,clustered,central-lake,1,1.0,0.5466411327370087,6.0,0.39285714285714285,0.6071428571428571,0.3315727981081153,0.10123598668457769,0.0
1061,15,50,12.0,clustered,central-lake,1,1.0,0.716067440957903,16.0,0.10344827586206896,0.896551724137931,0.8841941282883075,0.03310966626228657,0.25
1061,16,50,12.0,clustered,central-lake,0,1.0,0.7427770728825708,14.0,0.0,1.0,0.773669862252269,0.03045586971340663,0.021
1061,17,50,12.0,clustered,central-lake,1,1.0,0.4948774919108769,9.0,0.008771929824561403,0.9912280701754386,0.4973591971621729,0.028727164844446425,0.0
1061,18,50,12.0,clustered,central-lake,1,1.0,0.7562707081462298,11.0,0.008695652173913044,0.991304347826087,0.6078834631982114,0.05209361765130158,0.0
1061,19,50,12.0,clustered,central-lake,0,1.0,0.775744334172026,15.0,0.0,1.0,0.8289319952702882,0.05703319209022058,0.0
1061,20,50,12.0,clustered,central-lake,0,1.0,0.42741673341131603,10.0,0.0,1.0,0.5526213301801921,0.023168297304722217,0.0
1061,21,50,12.0,clustered,central-lake,1,1.0,0.662862414080026,6.0,0.5363636363636364,0.4636363636363636,0.3315727981081153,0.07977374254728184,0.0
1061,22,50,12.0,clustered,central-lake,1,1.0,0.684722659183994,13.0,0.04504504504504504,0.954954954954955,0.7184077292342498,0.03387956611292418,0.021
1061,23,50,12.0,clustered,central-lake,1,1.0,0.37095843972067816,11.0,0.04672897196261682,0.9532710280373832,0.6078834631982114,0.05502931037183731,0.0
1061,24,50,12.0,clustered,central-lake,0,1.0,0.7529149885611256,16.0,0.0,1.0,0.8841941282883075,0.017556337886928463,0.0
1061,25,50,12.0,clustered,central-lake,1,1.0,0.8089216772963869,12.0,0.1206896551724138,0.8793103448275862,0.6631455962162306,0.054550206232424105,0.0
1061,26,50,12.0,clustered,central-lake,1,1.0,0.4561192168720804,8.0,0.04424778761061947,0.9557522123893806,0.44209706414415373,0.03421761242401341,0.0
1061,27,50,12.0,clustered,central-lake,1,1.0,0.8868287636291461,9.0,0.30357142857142855,0.6964285714285714,0.4973591971621729,0.06532798022287233,0.0
1061,28,50,12.0,clustered,central-lake,1,1.0,0.7506007220886481,13.0,0.00909090909090909,0.990909090909091,0.7184077292342498,0.02315534495532297,0.042
1061,29,50,12.0,clustered,central-lake,1,1.0,0.41178606095884307,10.0,0.08928571428571429,0.9107142857142857,0.5526213301801921,0.023168297304722217,0.0
1061,30,50,12.0,clustered,central-lake,1,1.0,0.7780172748724798,16.0,0.0,1.0,0.8841941282883075,0.02479758052714014,0.0
1061,31,50,12.0,clustered,central-lake,1,1.0,0.6844487709098468,9.0,0.04424778761061947,0.9557522123893806,0.4973591971621729,0.011204017136723783,0.0
1061,32,50,12.0,clustered,central-lake,1,1.0,0.49863186019346983,12.0,0.0,1.0,0.6631455962162306,0.02460497917089141,0.021
1061,33,50,12.0,clustered,central-lake,0,1.0,0.7097519031323551,10.0,0.0,1.0,0.5526213301801921,0.05209361765130158,0.0
1061,34,50,12.0,clustered,central-lake,1,1.0,0.6782134324827251,12.0,0.035398230088495575,0.9646017699115044,0.6631455962162306,0.03387956611292418,0.0
1061,35,50,12.0,clustered,central-lake,1,1.0,0.6322789574230664,14.0,0.21621621621621623,0.7837837837837838,0.773669862252269,0.10562599111961034,0.167
1061,36,50,12.0,clustered,central-lake,0,1.0,0.824534984097097,10.0,0.14655172413793102,0.853448275862069,0.5526213301801921,0.06800977870865335,0.0
1061,37,50,12.0,clustered,central-lake,1,1.0,0.6936594784186259,9.0,0.018018018018018018,0.9819819819819819,0.4973591971621729,0.010202205643879157,0.0
1061,38,50,12.0,clustered,central-lake,0,1.0,0.5706666452492206,9.0,0.0,1.0,0.4973591971621729,0.036876347433009146,0.479
1061,39,50,12.0,clustered,central-lake,1,1.0,0.8592609033349532,12.0,0.036036036036036036,0.963963963963964,0.6631455962162306,0.013752272539475077,0.0
1061,40,50,12.0,clustered,central-lake,0,1.0,0.8284912576485041,10.0,0.008849557522123894,0.9911504424778761,0.5526213301801921,0.04917529867728308,0.0
1061,41,50,12.0,clustered,central-lake,1,1.0,0.3482085122451775,8.0,0.0,1.0,0.44209706414415373,0.04924819793657433,0.0
1061,42,50,12.0,clustered,central-lake,0,1.0,0.7879374797533114,17.0,0.0,1.0,0.9394562613063266,0.03610574746491202,0.0
1061,43,50,12.0,clustered,central-lake,1,1.0,0.8201813287316407,14.0,0.044642857142857144,0.9553571428571429,0.773669862252269,0.03610574746491202,0.0
1061,44,50,12.0,clustered,central-lake,0,1.0,0.42953043198357904,10.0,0.0,1.0,0.5526213301801921,0.03421761242401341,0.0
1061,45,50,12.0,clustered,central-lake,0,1.0,0.7491490052052395,17.0,0.0,1.0,0.9394562613063266,0.014396006390662661,0.062
1061,46,50,12.0,clustered,central-lake,1,1.0,0.855842838376299,8.0,0.28695652173913044,0.7130434782608696,0.44209706414415373,0.04917529867728308,0.0
1061,47,50,12.0,clustered,central-lake,0,1.0,0.37862494899306354,9.0,0.0,1.0,0.4973591971621729,0.04758597482452155,0.0
1061,48,50,12.0,clustered,central-lake,0,1.0,0.8469611089064242,14.0,0.0,1.0,0.773669862252269,0.013752272539475077,0.0
1061,49,50,12.0,clustered,central-lake,1,1.0,0.8022142606560917,9.0,0.1553398058252427,0.8446601941747572,0.4973591971621729,0.05776543083886767,0.0
1062,0,80,15.0,grid,dual-walls,1,1.0,0.9252732288356774,11.0,0.0958904109589041,0.9041095890410958,0.3890454164468553,0.0633375875764147,0.0
1062,1,80,15.0,grid,dual-walls,0,1.0,0.8864295482439651,16.0,0.0,1.0,0.5658842421045168,0.051597383654600155,0.062
1062,2,80,15.0,grid,dual-walls,0,1.0,0.8916409411865294,16.0,0.0,1.0,0.5658842421045168,0.054182838611501326,0.104
1062,3,80,15.0,grid,dual-walls,1,1.0,0.87395185450916,19.0,0.023121387283236993,0.976878612716763,0.6719875374991137,0.057278442716261056,0.042
1062,4,80,15.0,grid,dual-walls,0,1.0,0.8644153908856551,21.0,0.017142857142857144,0.9828571428571429,0.7427230677621782,0.06024699162613848,0.0
1062,5,80,15.0,grid,dual-walls,1,1.0,0.891780961895913,18.0,0.0,1.0,0.6366197723675814,0.035021207860380814,0.0
1062,6,80,15.0,grid,dual-walls,0,1.0,0.9135629064273569,12.0,0.0,1.0,0.4244131815783876,0.035021207860380814,0.0
1062,7,80,15.0,grid,dual-walls,0,1.0,0.892606029556153,13.0,0.0,1.0,0.45978094670991987,0.06694303548540356,0.0
1062,8,80,15.0,grid,dual-walls,1,1.0,0.9427776195901131,8.0,0.2396694214876033,0.7603305785123967,0.2829421210522584,0.09613087433285931,0.0
1062,9,80,15.0,grid,dual-walls,0,1.0,0.8803556667620194,11.0,0.0,1.0,0.3890454164468553,0.0633375875764147,0.0
1062,10,80,15.0,grid,dual-walls,0,1.0,0.852636330448099,17.0,0.0,1.0,0.6012520072360491,0.051597383654600155,0.083
1062,11,80,15.0,grid,dual-walls,0,1.0,0.8394529647335817,22.0,0.0,1.0,0.7780908328937106,0.04963491714509048,0.146
1062,12,80,15.0,grid,dual-walls,0,1.0,0.8230023790974118,25.0,0.0,1.0,0.8841941282883075,0.04963491714509048,0.083
1062,13,80,15.0,grid,dual-walls,0,1.0,0.8107851626664119,24.0,0.0,1.0,0.8488263631567752,0.06743103884710659,0.0
1062,14,80,15.0,grid,dual-walls,0,1.0,0.8339159861760655,22.0,0.0,1.0,0.7780908328937106,0.06024699162613848,0.0
1062,15,80,15.0,grid,dual-walls,0,1.0,0.8319565301144044,19.0,0.0,1.0,0.6719875374991137,0.050568369560427796,0.021
1062,16,80,15.0,grid,dual-walls,0,1.0,0.8334428090757036,19.0,0.0,1.0,0.6719875374991137,0.04695742752749557,0.021
1062,17,80,15.0,grid,dual-walls,0,1.0,0.8359704683779206,16.0,0.0,1.0,0.5658842421045168,0.04230047281059637,0.0
1062,18,80,15.0,grid,dual-walls,1,1.0,0.8051906432640656,17.0,0.0,1.0,0.6012520072360491,0.05872925165537186,0.0
1062,19,80,15.0,grid,dual-walls,0,1.0,0.7966222818877212,22.0,0.0,1.0,0.7780908328937106,0.06528158239503697,0.208
1062,20,80,15.0,grid,dual-walls,0,1.0,0.789739587459056,26.0,0.0,1.0,0.9195618934198397,0.05564755160831428,0.208
1062,21,80,15.0,grid,dual-walls,0,1.0,0.778080450853252,25.0,0.0,1.0,0.8841941282883075,0.05122987409705397,0.104
1062,22,80,15.0,grid,dual-walls,0,1.0,0.7406978790303101,27.0,0.0,1.0,0.954929658551372,0.04128395572132106,0.0
1062,23,80,15.0,grid,dual-walls,1,1.0,0.7707254816080755,25.0,0.0,1.0,0.8841941282883075,0.05069921103922625,0.021
1062,24,80,15.0,grid,dual-walls,1,1.0,0.7467814887903957,27.0,0.0,1.0,0.954929658551372,0.028550656735003458,0.104
1062,25,80,15.0,grid,dual-walls,1,1.0,0.7916711160576719,22.0,0.0,1.0,0.7780908328937106,0.04695742752749557,0.042
1062,26,80,15.0,grid,dual-walls,1,1.0,0.8184644011806499,12.0,0.0,1.0,0.4244131815783876,0.04230047281059637,0.0
1062,27,80,15.0,grid,dual-walls,0,1.0,0.7530843511851776,20.0,0.0,1.0,0.7073553026306459,0.05872925165537186,0.062
1062,28,80,15.0,grid,dual-walls,0,1.0,0.7342289152573603,25.0,0.0,1.0,0.8841941282883075,0.062192483468663635,0.229
1062,29,80,15.0,grid,dual-walls,1,1.0,0.7056033219876447,28.0,0.0,1.0,0.9902974236829043,0.04654594504358032,0.229
1062,30,80,15.0,grid,dual-walls,0,1.0,0.7207395340898124,30.0,0.0,1.0,1.0610329539459689,0.04654594504358032,0.146
1062,31,80,15.0,grid,dual-walls,1,1.0,0.7045614238659395,27.0,0.0,1.0,0.954929658551372,0.04128395572132106,0.0
1062,32,80,15.0,grid,dual-walls,0,1.0,0.7091386324266926,27.0,0.0,1.0,0.954929658551372,0.0682643391530307,0.042
1062,33,80,15.0,grid,dual-walls,0,1.0,0.722546751428584,26.0,0.0,1.0,0.9195618934198397,0.028550656735003458,0.146
1062,34,80,15.0,grid,dual-walls,1,1.0,0.698439093980284,21.0,0.0,1.0,0.7427230677621782,0.05651216683157708,0.188
1062,35,80,15.0,grid,dual-walls,0,1.0,0.7440505278541235,15.0,0.0,1.0,0.5305164769729844,0.056012721769255244,0.0
1062,36,80,15.0,grid,dual-walls,1,1.0,0.6883599784996218,18.0,0.005649717514124294,0.9943502824858758,0.6366197723675814,0.057770667297513525,0.062
1062,37,80,15.0,grid,dual-walls,0,1.0,0.6727246836559514,23.0,0.0,1.0,0.8134585980252429,0.057770667297513525,0.188
1062,38,80,15.0,grid,dual-walls,0,1.0,0.6562330927345862,28.0,0.0,1.0,0.9902974236829043,0.05502385846158012,0.229
1062,39,80,15.0,grid,dual-walls,0,1.0,0.6577622579625558,28.0,0.0,1.0,0.9902974236829043,0.05502385846158012,0.104
1062,40,80,15.0,grid,dual-walls,0,1.0,0.6335802301208584,30.0,0.0,1.0,1.0610329539459689,0.06211875723161237,0.0
1062,41,80,15.0,grid,dual-walls,0,1.0,0.6437634254910727,25.0,0.0,1.0,0.8841941282883075,0.028130499462327367,0.146
1062,42,80,15.0,grid,dual-walls,0,1.0,0.6601857799135027,25.0,0.0,1.0,0.8841941282883075,0.028130499462327367,0.208
1062,43,80,15.0,grid,dual-walls,0,1.0,0.649367079547462,25.0,0.0,1.0,0.8841941282883075,0.05651216683157708,0.229
1062,44,80,15.0,grid,dual-walls,1,1.0,0.6948586618874373,17.0,0.0,1.0,0.6012520072360491,0.056012721769255244,0.0
1062,45,80,15.0,grid,dual-walls,0,1.0,0.6288374448138405,17.0,0.02531645569620253,0.9746835443037974,0.6012520072360491,0.07577235643689588,0.0
1062,46,80,15.0,grid,dual-walls,0,1.0,0.587540572216081,22.0,0.0,1.0,0.7780908328937106,0.05756253121606102,0.125
1062,47,80,15.0,grid,dual-walls,0,1.0,0.5881042900710722,25.0,0.0,1.0,0.8841941282883075,0.05756253121606102,0.125
1062,48,80,15.0,grid,dual-walls,0,1.0,0.5633366666568048,28.0,0.0,1.0,0.9902974236829043,0.059495966249822355,0.083
1062,49,80,15.0,grid,dual-walls,1,1.0,0.5844265736600278,28.0,0.0,1.0,0.9902974236829043,0.04013109766751965,0.0
1062,50,80,15.0,grid,dual-walls,0,1.0,0.5703807921029599,29.0,0.0,1.0,1.0256651888144366,0.04013109766751965,0.062
1062,51,80,15.0,grid,dual-walls,0,1.0,0.5712217257773026,27.0,0.0,1.0,0.954929658551372,0.07229744117187004,0.229
1062,52,80,15.0,grid,dual-walls,1,1.0,0.5985518022694442,19.0,0.0,1.0,0.6719875374991137,0.05205429857370088,0.104
1062,53,80,15.0,grid,dual-walls,0,1.0,0.6247412264289911,15.0,0.0,1.0,0.5305164769729844,0.06060548655031164,0.0
1062,54,80,15.0,grid,dual-walls,1,1.0,0.561558933683723,17.0,0.0,1.0,0.6012520072360491,0.06913935203630417,0.021
1062,55,80,15.0,grid,dual-walls,0,1.0,0.5211842553262713,19.0,0.0,1.0,0.6719875374991137,0.02922028405063859,0.042
1062,56,80,15.0,grid,dual-walls,1,1.0,0.5269418525795802,27.0,0.0,1.0,0.954929658551372,0.0552834514117923,0.104
1062,57,80,15.0,grid,dual-walls,0,1.0,0.5143116720433243,24.0,0.0,1.0,0.8488263631567752,0.059495966249822355,0.021
1062,58,80,15.0,grid,dual-walls,0,1.0,0.48731766231073537,24.0,0.0,1.0,0.8488263631567752,0.04583563024547601,0.0
1062,59,80,15.0,grid,dual-walls,0,1.0,0.5120397250214088,24.0,0.0,1.0,0.8488263631567752,0.06373291928038444,0.104
1062,60,80,15.0,grid,dual-walls,1,1.0,0.5185891051690152,23.0,0.0,1.0,0.8134585980252429,0.05833780935208307,0.188
1062,61,80,15.0,grid,dual-walls,0,1.0,0.5573091242748498,19.0,0.0,1.0,0.6719875374991137,0.05205429857370088,0.104
1062,62,80,15.0,grid,dual-walls,1,1.0,0.5660186922708471,14.0,0.0,1.0,0.49514871184145215,0.05694106602444326,0.0
1062,63,80,15.0,grid,dual-walls,0,1.0,0.5036491238948004,13.0,0.0,1.0,0.45978094670991987,0.05460082416960393,0.0
1062,64,80,15.0,grid,dual-walls,0,1.0,0.4969821566213418,18.0,0.0,1.0,0.6366197723675814,0.02922028405063859,0.021
1062,65,80,15.0,grid,dual-walls,0,1.0,0.47348312747129645,19.0,0.0,1.0,0.6719875374991137,0.05280757521416789,0.021
1062,66,80,15.0,grid,dual-walls,0,1.0,0.4593935175859581,23.0,0.0,1.0,0.8134585980252429,0.06557686329796503,0.0
1062,67,80,15.0,grid,dual-walls,0,1.0,0.4539080303321367,21.0,0.0,1.0,0.7427230677621782,0.029436372059070064,0.0
1062,68,80,15.0,grid,dual-walls,1,1.0,0.46154733235064854,24.0,0.0,1.0,0.8488263631567752,0.029436372059070064,0.062
1062,69,80,15.0,grid,dual-walls,0,1.0,0.46669229691521585,19.0,0.0,1.0,0.6719875374991137,0.05833780935208307,0.188
1062,70,80,15.0,grid,dual-walls,0,1.0,0.49255113846178444,15.0,0.0,1.0,0.5305164769729844,0.060684635617263116,0.083
1062,71,80,15.0,grid,dual-walls,1,1.0,0.5186956602864534,10.0,0.07741935483870968,0.9225806451612903,0.35367765131532297,0.060684635617263116,0.0
1062,72,80,15.0,grid,dual-walls,1,1.0,0.4652752303744526,12.0,0.08641975308641975,0.9135802469135802,0.4244131815783876,0.05460082416960393,0.0
1062,73,80,15.0,grid,dual-walls,0,1.0,0.417766681294715,11.0,0.006578947368421052,0.993421052631579,0.3890454164468553,0.06384864916347097,0.0
1062,74,80,15.0,grid,dual-walls,0,1.0,0.4061857407640007,19.0,0.0,1.0,0.6719875374991137,0.040653905101478274,0.0
1062,75,80,15.0,grid,dual-walls,1,1.0,0.3842475972598917,16.0,0.012578616352201259,0.9874213836477987,0.5658842421045168,0.040653905101478274,0.0
